handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_dd515bf5-0f97-6a45-4802-0bc7eb4b4d58,Product,TRIM NAIL FILE BLISTER CARDED,,8948f1_c1e33ae49a3840c1a15bb30323078c83~mv2.jpeg,GENERAL ITEMS,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b00a6840-cf2a-82ee-7f33-19a6dfd12686,Product,RAW BACKPACK X ROLLING PAPERS,,8948f1_2b15d37e27724c3397f3399d506f8978~mv2.jpeg;8948f1_9241ea19453547b1b91e810baea861be~mv2.jpeg,ACCESORIES,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_77608b64-3d4f-9b12-8343-9035d7c40435,Product,COOKIES – V3 QUILTED NYLON BACKPACK WITH MICRO SUEDE & GOLD TRIM,,8948f1_64d83a2ee86e4e37bf3293bca4202457~mv2.jpeg;8948f1_41def8f90aab4b50876c98f3197b7f42~mv2.jpeg;8948f1_4de031a986ef4183954daf15d3073d95~mv2.jpeg,ACCESORIES,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_91b5f780-8cd4-cd68-9118-d8db2b31f20f,Product,COOKIES SMELL PROOF ENVIRONMENTAL NYLON,,8948f1_c847fe487b464fb7a5101ad018559dea~mv2.jpeg;8948f1_639473d7467845f79b8a26054abda798~mv2.jpeg;8948f1_792cecf590274d1690d5c75296af36aa~mv2.jpeg,ACCESORIES,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a9350c43-722b-a460-d135-3d07935c7481,Product,MASTERZEN ADULT PILLS,,8948f1_2e0c6534799446878430a865edc0d2f5~mv2.jpg;8948f1_5d2d5224bfa849bd8d97ec573b1e33db~mv2.jpg;8948f1_dd23881ce85b45bda90e83e923742c66~mv2.jpg;8948f1_0bccc7dc1ea94a158ed6c995c7f3181a~mv2.jpg,"ADULT PILLS,  TOYS & ACCESSORIES",,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_72858e84-b765-ac62-ec7f-14de38e5d9a2,Product,SAMURAI-X ADULT PILLS,,8948f1_2062c50111064130b0886b9e1f2d8fd0~mv2.png;8948f1_59b9e924da8b4080bdf50cde219e2969~mv2.jpg;8948f1_70e9708e133149479629f865fd54c0e5~mv2.jpg;8948f1_d5cc719663e245a49d56eaf992d8a791~mv2.jpg,"ADULT PILLS,  TOYS & ACCESSORIES",,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5bdaa126-b687-2939-22ab-8f4a58e66b11,Product,SUPREMEZEN ADULT PILLS,,8948f1_4c8bca51f8bc4acca2fb5b6f2fc9ee0a~mv2.jpg;8948f1_58fb0539cf0846ed9b54c50884450871~mv2.jpg;8948f1_37a9480c77144452882cd44c8240eb0f~mv2.jpeg,"ADULT PILLS,  TOYS & ACCESSORIES",,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8e458d4f-c45b-8415-cfe0-ef32917a5346,Product,ROYAL HONEY,,8948f1_534c6ba338ca4136bfcf69857f22833f~mv2.png;8948f1_a8b7d2fc2d7f4fcab21dd046f8e846ac~mv2.jpeg;8948f1_47b85a7b122b45fea1448968c93b37e5~mv2.jpeg,"ADULT PILLS,  TOYS & ACCESSORIES",,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a06a48b3-cb6d-b936-8222-fbde92a31ae6,Product,LOVE BEARS GUMMIES FOR MAN,,8948f1_07fa93f505d84b5cbf353c31683d3977~mv2.jpeg,"ADULT PILLS,  TOYS & ACCESSORIES",,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4c1640b1-c137-887b-9970-252e418a361c,Product,LOVE BEARS GUMMIES FOR FEMALE,,8948f1_f008f320b32b460d9569f1a34b231990~mv2.jpeg,"ADULT PILLS,  TOYS & ACCESSORIES",,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_21f2a54b-192f-a1f9-3e6e-a067b4ebb45f,Product,RHINO 11,,8948f1_30ad45ff60ba4ee1b1f834cb56eabd06~mv2.jpeg,"ADULT PILLS,  TOYS & ACCESSORIES",,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_01da05e4-d780-4109-c6cd-0be19c94fbad,Product,SWISS NAVY PREMIUM WATER BASED LUBRICANT,,8948f1_0e8c82caa3974dbd8774c87213e73717~mv2.jpeg,"ADULT PILLS,  TOYS & ACCESSORIES",,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1c0fd2c3-5ee1-8fd3-a342-d5b213366a7d,Product,SWISS NAVY PREMIUM WATER BASED WARMING LUBRICANT,,8948f1_d568f325de7642c8b9157ff18baf5cc0~mv2.jpeg,"ADULT PILLS,  TOYS & ACCESSORIES",,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_94b18d6a-f26c-f0f4-ebc1-3b09c2ee12eb,Product,SWISS NAVY TOY & BODY CLEANER,,8948f1_909a2525504947d392e01b81b17a3b95~mv2.jpeg,"ADULT PILLS,  TOYS & ACCESSORIES",,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7edd0c6b-7b1f-1104-9854-0b107d2723aa,Product,LOVE HONEY FEMALE,,8948f1_b43483a6cbeb41629e2a3261a4de50f2~mv2.jpeg,"ADULT PILLS,  TOYS & ACCESSORIES",,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6bf1052-d6cb-c7b5-9841-96f234645ad8,Product,LOVE HONEY MALE,,8948f1_38f31cdbfb034f28809753b4fbde8a4e~mv2.jpeg,"ADULT PILLS,  TOYS & ACCESSORIES",,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2624cfd2-b9c1-b7d6-c4a0-c9589a7bcb45,Product,RHINO 14K GOLD HONEY,,8948f1_bb14d95a9a6040928f96f00526eaed88~mv2.jpg,"ADULT PILLS,  TOYS & ACCESSORIES",,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f5c4bdfb-193b-7ea4-abe9-78d85c0fe19a,Product,RHINO 7 PLATINUM,,8948f1_a1a15e7942e24df99226de6b5d4de12d~mv2.jpg,"ADULT PILLS,  TOYS & ACCESSORIES",,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_44cfcc5c-e468-c72e-db99-a629f1f25c39,Product,MAIA ADULT TOYS,<p>&nbsp;</p>,8948f1_f10f7e03d19d47fea53a4dd06a1a05c7~mv2.jpg;8948f1_e1e36e329fc24bd2a4c061a96c56f10e~mv2.jpeg;8948f1_48a50df3ea264db28e1f3d27aeec980f~mv2.jpeg;8948f1_2c2ce0259d19409998907fbefbe34e3c~mv2.jpeg;8948f1_d6fe86f1eb404a7aa5c5d9fc2a3c56af~mv2.jpeg;8948f1_3735f93d1f364006b75ff6cc40fb8b3a~mv2.jpeg;8948f1_98dc458310ef4c51ba55bfd8847e5052~mv2.jpeg;8948f1_b377073177d04fe4abf73b073df00f85~mv2.jpeg;8948f1_705628b9c4874d5dbecd69b6f7c1208a~mv2.jpeg;8948f1_bd7cbc8389924880ba41dbebff5bd473~mv2.jpeg;8948f1_bb4a2cb79fd949be9cab815ecb6aadeb~mv2.png;8948f1_c01d9bfcb47b43548945a6025297b37c~mv2.jpeg;8948f1_a501047fc11a41a5bfeb7fbfc0d2fa58~mv2.jpeg;8948f1_dfb58ff736a24adbaa870e2eb0aaca44~mv2.jpeg;8948f1_f1e349674a6b444bae50671b54f79ce4~mv2.jpeg,"ADULT PILLS,  TOYS & ACCESSORIES",,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_44e3cba4-dd48-0e6f-bc49-fcaeaa3ba709,Product,SAMURAI-X HONEY,,8948f1_37a6729b06ec4928b7e3b8c5819a48d7~mv2.jpeg,"ADULT PILLS,  TOYS & ACCESSORIES",,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ef8cff5e-e132-1e14-a768-36bbd7c007ca,Product,RHINO 7- 9000,,8948f1_5c2d3b5caeb24062be40c2de67e6e977~mv2.png,"ADULT PILLS,  TOYS & ACCESSORIES",,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6b94e0aa-4ff5-ea16-e964-dc516c68f3d5,Product,OOZE SLIM TWIST PRO ATOMIZER,,8948f1_058d9f05924c40748eb5fc609df65c39~mv2.jpg;8948f1_eed76f1a391b45138f84d3971b542102~mv2.jpg;8948f1_b7c2c0cc765f411a9fd1d72e52a6e2cd~mv2.jpg,510 THREAD BATTERIES;ACCESORIES;E-Cigarette & Vaporizer;OOZE,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ff022fe0-9509-64a8-2245-c2ef39190375,Product,OOZE CURVED NECK GLOBE,,8948f1_94e19cdde7a7437a88968a16f49b9a67~mv2.jpeg,510 THREAD BATTERIES;ACCESORIES;E-Cigarette & Vaporizer;OOZE,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a108b23b-b363-8071-eb2f-0a6670b36a9f,Product,OOZE DOUBLE BUBBLE GLOBE,,8948f1_9b1071c330bb41478686477108c333f5~mv2.jpeg,510 THREAD BATTERIES;ACCESORIES;E-Cigarette & Vaporizer;OOZE,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_13b3232c-ec68-11c6-0cc9-f746b88f869c,Product,OOZE LONG NECK GLOBE,,8948f1_073fa33cad5841a5a7c988ec68cd8459~mv2.jpeg,510 THREAD BATTERIES;ACCESORIES;E-Cigarette & Vaporizer;OOZE,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2ba09784-5661-229a-f6bd-ed6e290cf38a,Product,OOZE RIDGED NECK GLOBE,,8948f1_54e12f6a2d4e4e50b583117f88638b4e~mv2.jpeg,510 THREAD BATTERIES;ACCESORIES;E-Cigarette & Vaporizer,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2b95e6cc-3eac-6a93-7097-fec67ca2bd47,Product,STORZ & BICKEL VOLCANO EASY VALVE REPLACEMENT SET,,8948f1_4c8ced798cd74643963872db9ab6e7ea~mv2.jpeg,510 THREAD BATTERIES;E-Cigarette & Vaporizer,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3b9b84b7-0b28-814e-319f-2b00151758c9,Product,OOZE STANDARD 510 THREAD BATTERIES,,8948f1_18d48d7acff44e558918564862d9adeb~mv2.jpg,510 THREAD BATTERIES;E-Cigarette & Vaporizer,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c767da92-5bed-6610-1d68-c23757188b76,Product,OOZE TWIST SLIM PEN,,8948f1_a4aaa191a05e474c96bdaf10cae0c13e~mv2.jpg,510 THREAD BATTERIES;E-Cigarette & Vaporizer,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c779b8f5-cbc2-4c5c-2bcc-f8357b6ae7ce,Product,VAPE GEAR BOLD TWIST BATTERY,,8948f1_288f40198ad44c9f8f65c03791e40dfb~mv2.jpg,510 THREAD BATTERIES;E-Cigarette & Vaporizer,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_aa5f710e-ef44-4328-92e3-857206290d68,Product,VAPE GEAR POLY TWIST BATTERY,,8948f1_6d996f95e2814311ae04aeb24953e827~mv2.jpg,510 THREAD BATTERIES;E-Cigarette & Vaporizer,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1b324707-9443-7cfe-2ee1-fbfab1deeaae,Product,VAPE GEAR TURBO TWIST BATTERY,,8948f1_7ddc098af9c84cfba8cc21360de453d9~mv2.jpg;8948f1_d8139514303844b28702d60af11de224~mv2.jpg;8948f1_57d9825aa3354a1faa7a0c6ebcc619a9~mv2.jpg;8948f1_488092e32dd04091812447af4b374dfb~mv2.jpg,510 THREAD BATTERIES;E-Cigarette & Vaporizer,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0ca1ad74-ffe8-9679-f8a0-df15c5116d3d,Product,VAPE GEAR TWIST PRO,,8948f1_88cb8e42859b4515ac7f5723b6da0079~mv2.jpg,510 THREAD BATTERIES;E-Cigarette & Vaporizer,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_dc785308-73a2-c1d7-c0d9-dfa0ff6a2b8e,Product,OOZE STANDARD BATTERIES,,8948f1_999c649366664f4ab106a8598c25c57a~mv2.jpg,510 THREAD BATTERIES;E-Cigarette & Vaporizer,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bf82eb4c-b156-3d85-fd7e-b2904ac8d93b,Product,WULF UNI PRO MOD,,8948f1_73fea55c35124a56a06f945619fbb076~mv2.jpg,510 THREAD BATTERIES;E-Cigarette & Vaporizer,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_32d68c2f-5b36-5ec0-dccd-d0635497572b,Product,OOZE QUAD FLEX TEMP BATTERY + SMART USB,,8948f1_01d7a03e05e44c41b9beccbe51c05879~mv2.jpg,510 THREAD BATTERIES;E-Cigarette & Vaporizer,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2e7b3081-3e11-105e-b3e1-aa8d3add9a12,Product,VAPE GEAR TWIST CUBE BATTERY WITH SMART USB,,8948f1_87f88669da5f4b6898ed28a0bec4896c~mv2.jpg,510 THREAD BATTERIES;E-Cigarette & Vaporizer,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b1c65173-46bf-8e1b-b039-7a429050feef,Product,VAPE GEAR 900MAH BATTERY,,8948f1_f659c174478d40a095f065512167a4e6~mv2.jpg,510 THREAD BATTERIES;E-Cigarette & Vaporizer,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_daa3841f-dd41-8b2c-e427-1650a3d0c4f0,Product,VAPE GEAR 650MAH BATTERY,,8948f1_e53793b66829445088dca1c4729f9e9b~mv2.jpg,510 THREAD BATTERIES;E-Cigarette & Vaporizer,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2674e73f-d840-30f9-757a-5022c67e5372,Product,VAPE GEAR 350MAH BATTERY,,8948f1_c1ca77aee62a41a49e552619db2835ac~mv2.jpg,510 THREAD BATTERIES;E-Cigarette & Vaporizer,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_878bdadd-28ef-5368-e9c6-386c99a64903,Product,VAPE GEAR ECONOMY BATTERY,,8948f1_e2f11b5772bd4fa18d7e7e505c4336b1~mv2.jpg,510 THREAD BATTERIES;E-Cigarette & Vaporizer,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9dd8889c-9bbc-b3b4-e3b2-89423a0bcfe5,Product,VAPE GEAR TWIST LITE,,8948f1_58fa0b144a4a441685c6a6cea476d812~mv2.jpg,510 THREAD BATTERIES;E-Cigarette & Vaporizer,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0c330c34-1688-20ec-699a-18d43e3a931b,Product,OOZE TWIST BATTERIES,,8948f1_8ce91ee4448c4fb1bb57f854e5c2106e~mv2.jpg,510 THREAD BATTERIES;E-Cigarette & Vaporizer,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_073bad3f-cd61-8ab2-cf1c-9e2536749195,Product,OOZE SLIM CLEAR SERIES VAPE PEN 400MAH,,8948f1_44ec7f50bf7b48c691c445100e161413~mv2.jpg,510 THREAD BATTERIES;E-Cigarette & Vaporizer,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_77ffdb5a-1a36-2c92-bc23-0260029733e0,Product,YOCAN FLAT PLUS BATTERY 900MAH,,8948f1_bed3b151815c4e85bb118c5a6f7de3c9~mv2.jpeg,510 THREAD BATTERIES;E-Cigarette & Vaporizer,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae3eb6bb-7cca-c648-f66a-fcfecd54681c,Product,YOCAN FLAT SLIM BATTERY 350MAH,,8948f1_0232cffb84ed4c5387222bef2448d27f~mv2.jpeg,510 THREAD BATTERIES;E-Cigarette & Vaporizer,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_86445f9c-d06b-3517-36cc-d2328e768f46,Product,KIND PEN MIST,,8948f1_de2e94e03fea48e4876af1a503e63e4b~mv2.jpg;8948f1_59b9823dc9c64ccdb861e8737de2103b~mv2.jpg;8948f1_db737f2a2ff04a9389b67e55eecfc726~mv2.jpg;8948f1_46517972864443edb8ffaa562ed966fe~mv2.jpg;8948f1_e7de17bab0aa482f866672e602cddf49~mv2.jpg,510 THREAD BATTERIES;E-Cigarette & Vaporizer,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5d3feb77-2204-e14e-b276-1412c824beb9,Product,KIND PEN BREEZY,,8948f1_e4d36a3e2d40476ca2585f52b996ccfa~mv2.jpeg;8948f1_d9ab2c7f270e4561a1342b53117c84c8~mv2.jpg;8948f1_603c30fcb6be42b3bf671f5649a0a581~mv2.jpg,510 THREAD BATTERIES;E-Cigarette & Vaporizer,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c34151b9-cf17-52da-811e-2d21bd4435b9,Product,YOCAN KODO PORTABLE BATTERY,,8948f1_ef448c12409e47b09a5e60711e68f57f~mv2.jpeg,510 THREAD BATTERIES;E-Cigarette & Vaporizer,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_fe5d7071-b0a8-b26c-f64d-0aa49f88ffe4,Product,OOZE TWIST SLIM PEN,,8948f1_06fdb90ccde5401baae5b3b94e9ad1e0~mv2.jpeg;8948f1_dfbaa572c15d43c4877575ef0e7e55b3~mv2.jpeg;8948f1_cb90114b841f49ddbd7bcd5b57b842d4~mv2.jpeg;8948f1_941effe74fa346b68636613795a10d8b~mv2.jpeg;8948f1_45c051c56e98488a995a3e06fdab2906~mv2.jpeg,510 THREAD BATTERIES;E-Cigarette & Vaporizer,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e70cd8ee-dbf3-c47f-8360-3e58da617128,Product,COOKIES USB SMART CHARGER,,8948f1_36b7e111fd8240369103160580cb39ee~mv2.jpeg,ACCESORIES;510 THREAD BATTERIES;E-Cigarette & Vaporizer,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3a8dfd88-1428-c5e9-6f8f-e0f32915277f,Product,PALM CCELL 550MAH,,8948f1_a69cc364ebce40f1926df83478a09a8e~mv2.png;8948f1_0d4d7179927f4552a3f571309f667ddb~mv2.png;8948f1_f73013fe45a545119f9d6c051d24298d~mv2.png;8948f1_7be2d0cacc5a4549a2f9db972eb654a2~mv2.png;8948f1_0d75a1778d634fc4906c82add21346e7~mv2.png;8948f1_5d82542e65204290b282945f7efa7dd7~mv2.png,510 THREAD BATTERIES;E-Cigarette & Vaporizer,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b7e8d372-64bd-1f21-c90d-d23a5c64b316,Product,YOCAN ARI PLUS VAPE PEN,,8948f1_65b0a16f46994fd48536119c35ccee42~mv2.png,510 THREAD BATTERIES;YOCAN,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_814df5a3-1fbc-0154-0d7e-de714c7dca5a,Product,YOCAN ARI SLIM VAPE PEN,,8948f1_7c0bd18177e5455fa5d344ca2090b19a~mv2.jpeg,YOCAN;510 THREAD BATTERIES,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_968e1b88-e0e7-d140-bf12-4afc05df9852,Product,WULF UNI S MOD,,8948f1_0ad39cf1bab74986b03d16d893a58254~mv2.jpg;8948f1_5c7ac593bef9429da104a381150c4e42~mv2.jpeg;8948f1_193d3c083cbb4cf4a24803b0a0666304~mv2.jpg;8948f1_6c91c965da254999b62205cac7c013ae~mv2.jpg;8948f1_9317d700994342149332f688d10d60c3~mv2.jpg,510 THREAD BATTERIES;E-Cigarette & Vaporizer,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f7dad94d-d44a-1a0f-8196-b1a00d500c33,Product,EXXUS SNAP VV LIMITED EDTION FULL COLOR,,8948f1_8eb135ceff264deb9c77f935f31cb45b~mv2.jpg,E-Cigarette & Vaporizer;510 THREAD BATTERIES,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_71cba758-11d2-763f-db0b-6cdb692a7232,Product,ESIGO GLASS PIPE,,8948f1_ac753238333c4f189cd5c1843fbdfcc3~mv2.jpeg;8948f1_f2692b1d2ec14754ab725d04c2c72776~mv2.jpeg;8948f1_00b300af88b645c6bcdb389b6aa3a403~mv2.jpeg;8948f1_df308841a7d544f192abbe0fb467052c~mv2.jpeg;8948f1_d72a963e0ed24018af05fa476bf583ba~mv2.jpeg;8948f1_fac461acb7ae4194989ca1984dac728c~mv2.jpeg;8948f1_38050dac99f744e0aaf88f9bd62ff65c~mv2.jpeg;8948f1_0ab01b4a91f145ed9ae9c952f14fb6e9~mv2.jpeg;8948f1_b27c77f440e24000af27f797a3207a6d~mv2.jpeg;8948f1_c289f53ee4204029ad150129aa352a6a~mv2.jpeg;8948f1_70e3e18c56104f7e9d9ed40af22e6c38~mv2.jpeg;8948f1_79202bdfce2648f780b47f0018c5dbdc~mv2.jpeg;8948f1_39b69e35dfbd4d0eb75d4cf178ed75c0~mv2.jpeg;8948f1_993b0b1b5898481ab99fb6736518c256~mv2.jpeg;8948f1_ab7b9fd9aac94fde8c8b2637a48ce302~mv2.jpeg,GLASS PIPES & TOBACCO PIPES,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_933edf1e-59c4-dc11-6cd1-cb4ef3351d71,Product,FUJIMA MINI CORN COB PIPES,,8948f1_c872d3a7b08d4510a945997cb2d5c317~mv2.jpg,ACCESORIES;GLASS PIPES & TOBACCO PIPES,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_970b7af0-446b-0195-bec9-755d78c8805e,Product,MINIATURE CORN COB PIPE,,8948f1_d6f02e53f3e1443dbb08fdbfda0efc91~mv2.png,ACCESORIES;GLASS PIPES & TOBACCO PIPES,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e8cde723-8b74-0304-a488-d4da7e266842,Product,CHERRY & MAPLE WOODEN PIPES,,8948f1_89f30a03bb584942b710ab6ecf9f6c31~mv2.jpeg,ACCESORIES;GLASS PIPES & TOBACCO PIPES,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_61ba374f-7e47-ad5f-8ebc-87e1fe918740,Product,FUJIMA WOODEN MIX HAND PIPE,,8948f1_d615abc328a841c084fafc49370c7482~mv2.jpeg;8948f1_c98b07fef7294043896cd5d37179f3f6~mv2.jpeg;8948f1_ad7c18c4868140fba1eb37961a66ef04~mv2.jpeg;8948f1_be454e4791004ebb8b022481c79837a9~mv2.jpeg,ACCESORIES;GLASS PIPES & TOBACCO PIPES,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9996cafa-8bc3-9a50-bada-e2d4fcabfa2d,Product,ONE HITTER METAL SPRING PUSHUP PIPE,,8948f1_88866d6d75414047896fb931c483847a~mv2.jpg,ACCESORIES;GLASS PIPES & TOBACCO PIPES,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a1653334-fd73-989b-cf0c-292870e59690,Product,GLASS CHILLUMS WITH SILICONE COVER,,8948f1_d9fe6e50e0c4428a96e1d3181fb023a9~mv2.jpg,ACCESORIES;GLASS PIPES & TOBACCO PIPES,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
